Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped
foreignerxgaby,676059265,2024/11/24,46,2151,n,Humble,Floating Flower,Snowman Egg,Ascend,"Laser Finger Pointers | Snowball | Haunted Pizza | Icicle Cannon | Shark Launcher | Monster Friend | Eggshot | Egg Locater | Ink Launcher | Exploding Heart | Chocolate Milk | Yellow Snowball | Stop Hitting Yourself | Cake | A Very Special Monster | Pumpkin Bucket | Halloween Sparkler | Tambourine | Crab Horde | Cupcake Launcher | Christmas Tree Launcher | Red Stratobloxxer | Green Balloon | Ghost Bag | Slurpee | Starfish Shuriken | Cursed Mummy Friend | Frisbee | Protest Sign: Pro Fake Mustache | Misfortune Cookie | Chocolate Bunny | Christmas Cookie | 8-Bit Ninja Stars | Squid Launcher | Pool Noodle | The Celebrator | Taco | Zombie Protest Sign | Dragon Plushie | Sparkler | Hot Dog | Jingle Bells | Cymbals | Clown Bomb | Starblox Latte | Helper Cannon | Watermelon | Boxing Glove Launcher | Killer Whale Launcher | Inflatable Saxophone | Protest Sign: Save the Noobs | Smore | Marshmallow Chirp | Green Epicsauce | Teddy Bloxpin | Retro Candy | Science Project: Volcano | Roblox Snowglobe | Love Hurts Ray Gun | R-80 | Magical Umbrella | Boomerang | Brighteyes's Sparkling Shillelagh | Ice Cream | Soul Lantern | Ticket Launcher | Skeleton Foam Finger | Dragonshead Cannon | Lightblox Jar | Pom-Poms | Tiger Warrior Club | Ra'k Guitar | Caltrops"
Detteerikkegeit,74981129,2024/12/17,46,2151,n,,,,The Claw,"EPIC Stamper | Snowball Cannon | Bauble Detector | Selfie Stick"
wockteen,1028687182,2024/11/12,46,2151,n,Poor,,Skeleton Cat,Ragdoll,"Epicsauce | Foam Finger | Disguise Watch | Alpaca Plushie | Marshmallow Chirp | Goblet | Bloxiade | Skeleton Foam Finger | Whoopee Cushion | Protest Sign: Noobs | Chocolate Milk | Throwing Spork | Panda Friend | Frost Potion | Chimp Friend | R-80 | Taco | Bunch of Balloons | Watermelon | Sparkler | Hot Dog | Pirate Juice | Latke | BANG! | Ultra-Flat Spray Paint | Moonwalk Potion"
JELLO_GLACIER,205315678,2024/12/29,46,2151,n,Eggy,,,,"Stop Hitting Yourself | Laser Finger Pointers | Fake C4 | Fortune Telling Eight Ball | Spider Flinger | Disguise Watch | Bloxxy Radar | Bauble Detector | Snowball Cannon | Otherworldly Sceptre | Winter Snowfall | Pumpkin Bucket | Flower Feet | The Christmas Creep | Misfortune Cookie | Science Project: Volcano"
Hiyuro_Ren,259994804,2024/12/22,46,2151,n,Snowman Title,North Star,Little Penguin,Top of Tree,"Snowball Cannon | Laser Finger Pointers | Green Epicsauce | Snowman Gun | Torch | Panda Friend | Pest Hammer | Bauble Detector"
ndkdno,1826997351,2024/07/25,46,2151,n,Entitled,Musical Barrier,Star Buddy,Shatter,"Alpaca Plushie | Crab Horde | Yellow Card"
qvenued,1878243701,2024/10/30,46,2150,y,INSOMNIAC,Lich Aura,Ghost Puppy,Curse,"Pumpkin Gun | Soul Lantern | Otherworldly Sceptre"
Roblittox,2210700810,2024/10/07,46,2150,n,Demigod,Sandwiches,Lion,Burn,"Tambourine | Cherry Pie | R-80 | Saxophone"
m00nlightaquarius,622846370,2024/05/25,46,2150,y,.,Ghosts,Snowman,Petrify,""
starfoxloling6,427026343,2024/10/19,46,2150,n,Myth,,Arctic Fowl,Bouncy,"Carnagecopia | Plunger Launcher | Otherworldly Sceptre | Megagavel | Victrola | Spray Paint | Misfortune Cookie | Killer Whale Launcher"
nigiiiiil,1439569665,2024/09/12,46,2150,n,bearface,,Gourd Friend,Skeletonize,"Science Project: Potato | Rock It Guitar | Ticket Launcher | Otherworldly Sceptre"
junethedinoplayz,2619006118,2025/01/12,46,2150,n,Real,Strawberries,Big Friendly Bee,Drop Stars,"Bandit Dog"
reiykka,1368056546,2024/12/26,46,2150,n,INSOMNIAC,Zzzz,Evil Snowman,Top of Tree,"Stop Hitting Yourself | Tom's Beans | A Very Special Monster | Bauble Detector | Snowball Cannon | Snowman Gun | Spray Paint | Staff of the Woodlands"
apriIsss,1177336273,2024/12/29,46,2150,n,Silly,Pink Stars,Kawaii Cat,Ragdoll,"Bloxilicious Bubble Gum | Super Slash Cat Claws | Ice Cream | Snowball Cannon | Banana Peel | Snowman Gun | Helen The Hiphipapotamus | Cake | Inflatable Saxophone | Starfish | Staff of Neverending Frost | Teddy Bloxpin | Big Flower | Selfie Stick | Ghost Bag | Soul Lantern"
xXAshleyXxF,1407232094,2024/12/28,46,2149,n,Frosty,Snowflakes,,Drop Stars,"Big Flower | Snowball Cannon | Bauble Detector | BANG!"
JAXOLEE,83200275,2024/04/02,46,2149,n,,,,,"Pest Hammer"
Giovana_Pandafofinha,1479701265,2024/07/01,46,2149,n,Cute,Purple sparkles,Robot Spider,,"Stop Hitting Yourself | Rolling Pin"
IIOAlbertOII,770550457,2024/09/01,46,2149,y,Cute,Rainbow Sparkles,Blobby Fish,Comic Thwack,""
rubygirlyswerly,422351871,2024/09/28,46,2149,n,Smitten,Floating Flower,Carol the Crab,Shark Attack,"Disguise Watch | Throwing Barrel | Frying Pan | Ice Cream | Bacon Frying Pan | Tom's Beans | Chimp Friend | Magical Umbrella | Pirate Juice | Cymbals | Director's Clapboard | Cherry Pie | Rainbow Fireworks | Tambourine | Teddy Bloxpin | Robo Companion | Big Flower | Rolling Pin | Bandit Dog | Selfie Stick | Nunchucks | Green Epicsauce | Slushie | Saxophone | Tennis Racket | Alpaca Plushie | Flower Feet | Bighead Potion"
TECAK0,4726683113,2024/12/05,46,2149,n,Eternal,Cosmic Trail,Winter Fairy,Ascend,"Big Flower | Green Epicsauce | Metal Guitar"
Kornelia49427,4515155625,2024/11/25,46,2149,n,GAMER,Aqua Aura,Big Friendly Bee,Explode,"Protest Sign: Pro Fake Mustache | War Rocks | Super Slash Cat Claws | Rolling Pin | Tom's Beans | Otherworldly Sceptre | RoVacuum | Cymbals"
babyarielqueen_slay,534205129,2024/10/16,46,2149,n,.,,Blorb,,"Bug Net | Foam Finger | Basketball | Chameleon Potion"
4uic,477619254,2024/08/16,46,2148,n,)-:,,Blue Tired Tortoise,Burn,"Cymbals | Panda Friend | Disguise Watch | Starfish | Bloxiade | Bacon Frying Pan | Red Stratobloxxer | R-80 | Cursed Mummy Friend | Ra'k Guitar | Flute | Green Epicsauce | Magical Umbrella | Pumpkin Bucket | Mega Mallet | BANG! | Saxophone | Big Stick"
tsveta_wgq,4834043916,2024/12/21,46,2148,n,Claus,Bauble Master,Gingerbread Man,Top of Tree,"Snowman Gun | Snowball Cannon | Bauble Detector"
sofiavalen299,759811305,2024/12/17,46,2148,n,STAR,,,Spaghettificate,"Laser Finger Pointers | Item of Sentiment | Big Flower | Ra'k Guitar | Snowball Cannon | Bauble Detector | Pumpkin Gun | R-80 | Pest Hammer"
Txtxlly_Yxki,414372938,2024/10/20,46,2148,n,Bri'ish,Atomizer,Green Soul,Balloon,"Pinata Bat | Otherworldly Sceptre | Soul Lantern | Flower Feet | Magical Umbrella | Epic Popper | Item of Sentiment | Party Horn | Pumpkin Gun"
MOOP2400,5528851213,2025/01/12,46,2148,n,,,,Shatter,"Bauble Detector | Snowball Cannon"
shtrudiego,1019171203,2024/10/25,46,2148,n,,Floating Flower,,Lightning,"Soul Lantern"
4xUvn,1692166817,2024/10/31,46,2147,n,Cute,,,Shatter,""
D0WGARD3N,469584950,2024/06/19,46,2147,n,,,,Camouflage,"Epicsauce | Tom's Beans | Basketball | Chameleon Potion | Silly Guitar | Robo Companion | Watermelon | Magic Dragon | Staff of the Woodlands"
rubystyel,1037549353,2024/10/11,46,2147,n,.,,,Skeletonize,"Dragonshead Cannon | Clown Bomb | Ham Bone | Giant Ninja Star | Shark Launcher | Chimp Friend | Bighead Potion | Protest Sign: Noobs"
Nasong01234,2279715907,2024/04/14,46,2147,y,Hazardous,Vortex,Halrog,Rocket Head,"Steampunk Zapper | Otherworldly Sceptre | Stop Hitting Yourself | Vine Staff | Christmas Tree Launcher | Festive Plungers | Slush Cannon | Game Studio Executive Briefcase | Mega Mallet | Ticket Launcher"
TheGreenLady11,1160205588,2024/08/04,46,2147,n,Good,Musical Barrier,Meerkat,The Claw,"Paint Grenade | Selfie Stick | Pest Hammer"
fragiletrust,1193709132,2024/12/07,46,2147,n,Sweetheart,Floating Flower,Valentine's Bear,Explode,"Lucky Harp | Bloxilicious Bubble Gum | Misfortune Cookie | Chocolate Bunny | Spider Flinger | Christmas Tree Lights | Frying Pan | Dance Potion | Skeleton Foam Finger | Monster Friend | Egg Locater | Pizza | Taco | Metal Detector | Rainbow Fireworks | Hot Dog | Epic Popper | Didgeridoo | Pest Hammer | Marching Drum | Pumpkin Gun | Epicsauce | Spray Paint | Chocolate Milk | Cake | Double Cheezburger | Fortune Telling Eight Ball | Goblet | Pumpkin Bucket | Space Sandwich | Protest Sign: Eggs are for eating | Metal Guitar | Tambourine | Teddy Bloxpin | The Celebrator | A Very Special Monster | Big Flower | Rolling Pin | R-80 | Face Off Potion | Pirate Juice | Red Stratobloxxer | Ancient Firecracker | Ghost Bag | Soul Lantern | RedBLOX | Pinata Bat | Cherry Pie | Haunted Pizza | Magical Umbrella | Whoopee Cushion | Cursed Mummy Friend | Zombie Protest Sign"
CatilyKun2006,1418397717,2024/11/15,46,2147,n,,,,Ghost,"Stop Hitting Yourself | Nunchucks | Clown Bomb | Flower Feet | Magical Umbrella | Teddy Bloxpin | Item of Sentiment | Pom-Poms | Staff of the Woodlands"
Frosical,102999680,2024/12/19,46,2147,n,,,,Shatter,"Snowball Cannon | Cymbals | Laser Finger Pointers | Starfish | Clown Gun | Wooden Sword | Pom-Poms | Skeleton Foam Finger | Soul Lantern"
Sawengo,452120851,2024/08/03,46,2146,n,Wealthy,,,Disco,"Torch | Staff of the Woodlands | Metal Guitar"
StreamHopeWorldyall,1022602184,2024/08/18,46,2146,n,,,,,""
M0six246,2703182793,2024/09/04,46,2146,y,,Corruption,Octavius the Octopus,Skeletonize,""
veIicities,1832175377,2024/10/01,46,2146,n,Nonchalant,,,Shark Attack,"Hedgehog Friend | Alpaca Plushie | Pest Hammer"
YouFoundBreezyy,87932193,2025/01/04,46,2146,n,,Conscience,,,"Bauble Detector | Hot Chocolate | Green Epicsauce | Staff of the Woodlands | Magical Umbrella | Clown Gun | 2018 Fireworks"
forbiddjnlove,340980966,2024/11/24,46,2146,y,Nametag,,Fluffy Unicorn,Disco,"Bonk Bat | BANG! | Stop Hitting Yourself | Fake C4"
MARYM3N08,1128355997,2024/12/24,46,2146,n,,,Cy-corg,Shark Attack,"Stop Hitting Yourself | Pinata Bat | Big Flower | Bauble Detector | R-80 | Clown Gun"
Janko9_9,224139940,2024/09/22,46,2146,n,,,,,"Stop Hitting Yourself | Fake C4 | Cymbals | Laser Finger Pointers | Dragonshead Cannon | Saxophone"
ilovekittens_67,742838526,2024/05/10,46,2146,n,,Flowers,,The Claw,"Dragonshead Cannon | Cymbals | Disguise Watch | Vine Staff | Shark Launcher | Big Flower | Green Epicsauce | Pest Hammer | Flower Feet | Staff of the Woodlands"
stefchime11,763217287,2024/12/25,46,2145,n,,,,Explode,"Epicsauce | RedBLOX | Cymbals | Snowball | Chocolate Bunny | Haunted Pizza | Pumpkin Bucket | Robo Companion | Christmas Cookie | Teddy Bloxpin | Eggstaff | Roblox Snowglobe | Speech Bubble | Big Flower | Fortune Telling Eight Ball | Pest Hammer | Red Stratobloxxer | R-80 | Cherry Pie | Metal Detector | Magical Umbrella | Protest Sign: Eggs are for eating | War Rocks | Stop Hitting Yourself | Disguise Watch | BANG! | Saxophone | Staff of the Woodlands"
IvJvkee,162833563,2024/07/10,46,2145,n,.,,,,"Stop Hitting Yourself | Laser Finger Pointers | Protest Sign: Noobs | Silly Guitar | Bugle | Magical Umbrella | Didgeridoo | Marching Drum | Monster Mash | Saxophone | Staff of the Woodlands"
viinidias432dd,3133927355,2024/09/08,46,2145,n,Simpleton,Watchful Eye,Rudolph the Reindeer,Comic Thwack,"Witches Brew | RedBLOX | Police Badge | Baseball Bat | April Showers | Chocolate Bunny | Frying Pan | Bandit Dog | Beach Ball | Magical Umbrella | Pest Hammer | Bloxxy Radar | Cymbals | Big Stick | Director's Clapboard | Protest Sign: Eggs are for eating | Tambourine | Goala Cola | Big Flower | Red Balloon | Otherworldly Sceptre | Drone | Tennis Racket | Jingle Bells | Piggybank | Paint Grenade | Goblet | Selfie Stick | Pom-Poms | Spray Paint | Touchdown Football"
tiwill0101,593737110,2024/05/18,46,2145,n,Imbecile,,Penguin,Comic Thwack,"Spray Paint"
1sw3t,2640106743,2024/09/15,46,2145,n,uhhactually,,The Cube,Explode,"Neon Laser Launcher | Shark Launcher | Green Epicsauce | Stop Hitting Yourself | Otherworldly Sceptre"
Adriestrella27,1509824562,2024/12/15,46,2145,n,,,,Bowl Over,"Bauble Detector | Metal Guitar | Stop Hitting Yourself"
ashxriiu,2729341492,2024/08/16,46,2145,n,,Steam Ring,Robot Spider,Disappear,"Stop Hitting Yourself | Wooden Sword | Fake C4"
zmxkii,532584553,2025/01/02,46,2144,n,Nametag,Crystalized,Gingerbread Man,Lovely Explosion,"Annoying Elf | Item of Sentiment | Bauble Detector | Pest Hammer | Snowman Gun | Love Hurts Ray Gun | Bandit Dog | Big Flower | Snowball Cannon | Protest Sign: Noobs"
sweet_bubblesXx,2328830992,2024/12/04,46,2144,n,Evil,Illuminati,Bunny Egg,Gravestone,"Stop Hitting Yourself | Bongos"
currychicken301,295740387,2024/10/21,46,2144,n,Alien,,Skeleton Cat,,"TOMATOES!"
ksenia_483,1703348181,2024/12/15,46,2144,n,Elven,Sandwiches,Wild Bunny,,"Stop Hitting Yourself | Cymbals | Eggstaff | Chocolate Bunny | Christmas Cookie | Bauble Detector | Teddy Bloxpin | Hot Chocolate | Ra'k Guitar | Epicsauce"
Iuvlttr,458850448,2024/04/08,46,2144,n,Sk8r,Love Aura,Bat,,"Egg Locater | Sparkler"
j1nqq,2648993078,2024/09/10,46,2144,n,bearface,Love Aura,Star Buddy,Ascend,"Alpaca Plushie | Teddy Bloxpin | Flower Crossbow | Big Flower | Eggshot | Egg Locater | Ultra-Flat Spray Paint | Staff of Neverending Frost | Exploding Heart | Egg Hammer | Flower Feet | Panda Friend"
p6n1cc,1033560029,2024/10/28,46,2143,n,,Heartbeat,,Terminate,"Panda Friend | Soul Lantern"
elgirl,9091011,2024/11/27,46,2143,n,,Hearts,,,"Stop Hitting Yourself | Ultra-Flat Spray Paint | Moneybag | Ancient Firecracker | Drone"
SrtaKarenBeEH,991974719,2024/07/01,46,2143,n,,Purple sparkles,Crow,Ghost,"Fake C4 | Teddy Bloxpin | Metal Guitar | Big Flower | Chimp Friend | Stop Hitting Yourself | Magical Umbrella | Pest Hammer | R-80 | Staff of the Woodlands"
SwwagyLilyy,2361842298,2024/09/03,46,2143,n,INSOMNIAC,Doodle Hearts,Valentine's Bear,Drop Stars,"Witches Brew | Bloxilicious Bubble Gum | Foam Finger | Apple Pie | Alpaca Plushie | Compass | Tom's Beans | Egg Locater | Frost Potion | Chimp Friend | Taco | Slingshot | Magical Umbrella | Pirate Juice | Chocolate Milk | Starblox Latte | Stop Hitting Yourself | Pest Hammer | Cake | Pizza | Torch | Waffle | Ice Cream | Protest Sign: Eggs are for eating | Marshmallow Chirp | Goblet | Space Sandwich | Smore | Hot Dog | Panda Friend | Watermelon | Red Stratobloxxer | Green Epicsauce | Latke | Teddy Bloxpin | Flute | Protest Sign: Noobs | RedBLOX | Spinning Robot Helmet | Bloxiade | Spray Paint | Bloxxy Radar | Lightblox Jar"
Raiz3d,3772490247,2024/11/16,46,2143,y,Vyrelord,Lich Aura,,Halrog of Prey,"Rainbow Fireworks | Anubis Staff | Shark Launcher | Chick Horde | Otherworldly Sceptre | Ink Launcher | AFK Sign | Ticket Launcher"
Faking_chanUwU,2627176700,2024/12/18,46,2143,n,Divine,,Diamond Hen,Balloon,"Megagavel | Electronic Illumination Device | Stop Hitting Yourself | TypicalToype | Snowball Cannon | Bauble Detector | Seranok's Golden Chalice of Fame | Dragonshead Cannon | Moneybag | Protest Sign: Noobs"
schooIboye,137572499,2024/05/23,46,2143,n,shrugface,Black flame,Little Monkey,Shatter,"Laser Finger Pointers | Haunted Pizza | Throwing Barrel | Skeleton Foam Finger | Red Pirate Juice | Egg Locater | Megagavel | Bighead Potion | Pest Hammer | Throwing Bolts | Stop Hitting Yourself | Item of Sentiment | Cymbals | Pinata Bat | Earth Horn | Killer Whale Launcher | Personal Fighter Jets | Clown Bomb | Eggshot | Smore | Love Hurts Ray Gun | Throwing Spork | BANG! | Flower Crossbow | Chick Horde | Dragonshead Cannon | Shark Launcher | Wooden Sword | Game Studio Executive Briefcase | Latke | Ghost Bag | Bugle | Hot Dog | Slurpee | Metal Guitar | Spray Paint | Marshmallow Chirp | Egg Hammer"
dieudumbdog,1212250348,2024/07/30,46,2143,y,,,,,"Protest Sign: Noobs | Noob Pop | Epiczza | Shark Launcher | Big Flower"
Macha_TxT,1247363316,2024/08/20,46,2143,y,,,,Abduct,"Dragonshead Cannon | Moneybag | Science Project: Potato | Big Flower | Baseball Bat | Protest Sign: Noobs | Stop Hitting Yourself | Pest Hammer | Beach Staff | Staff of the Woodlands"
Phoebeheng294,620872244,2024/09/09,46,2143,n,,Azure Eye,,Ragdoll,"Flower Crossbow | Killer Whale Launcher | Chick Horde | Clown Bomb | Egg Hammer | Apple Pie | Tambourine | Shark Launcher | Saxophone | Metal Guitar"
tuestay,155341325,2025/01/01,46,2143,n,Princess,Glint in My Eye,,Drop Stars,"Stop Hitting Yourself | Throwing Spork | Bauble Detector | Snowball Cannon | Monster Friend | Clown Bomb | Bighead Potion | Protest Sign: Noobs | Crab Horde | Staff of the Woodlands"
19kpxpiii,590584885,2025/01/12,46,2142,n,Princess,Hearts,,Avalanche,"Stop Hitting Yourself | Bauble Detector | Cake | Staff of the Woodlands | Item of Sentiment"
kittymikellina1,1478268188,2024/12/29,46,2142,n,Cozy,Cosmic Trail,Little Penguin,Top of Tree,"Bauble Detector | Megagavel | Stop Hitting Yourself | Hot Chocolate | Snowman Gun | Protest: More Gear Nao | Lightblox Jar | Snowball Cannon | Green Epicsauce"
Kawaiikitty0914,122612918,2024/10/05,46,2142,n,Fresh,Butterflies,Hula Dog,,"Silly Guitar | Stop Hitting Yourself | Monster Mash | Saxophone | Green Epicsauce"
BabaMimiTheBunny,2417252827,2024/12/31,46,2142,n,Cupid,Cosmic Trail,Bunny Egg,Big Bunny,"Green Epicsauce | Stop Hitting Yourself | Gravity Gun | Selfie Stick | Starfish | Ra'k Guitar | The Midas Glove"
knowlcdges,2708084972,2024/06/24,46,2142,n,Survivor,Mystic Cloud,Threatening Goose,Curse,"RedBLOX | Ice Cream | Bacon Frying Pan | Chimp Friend | Starfish | Otherworldly Sceptre | Rolling Pin | Teddy Bloxpin | R-80 | Tiger Warrior Club | Ra'k Guitar"
B0TZZZZ,65713362,2024/09/15,46,2141,n,,,,Gravestone,""
scarameowie,544794207,2024/10/14,46,2141,n,INSOMNIAC,Vivid Stars,Cheezburger,The Claw,"Dragonshead Cannon | Christmas Tree Topper | Basketball | Misfortune Cookie | Chocolate Bunny | Inflatable Saxophone | Red Balloon | Starfish | Baseball Bat | Saxophone | Tambourine | Tiger Warrior Club | Green Epicsauce | Nunchucks | Big Flower | Rolling Pin | Bandit Dog | Wooden Sword | Game Studio Executive Briefcase | Beach Ball | Latke | 2019 Fireworks | Noise Maker | Pizza | Flower Feet | Fortune Telling Eight Ball | Otherworldly Sceptre | Beach Staff | Pest Hammer | Slushie | Paint Grenade"
SenhorBacon_01,3058134329,2024/09/08,46,2141,n,Athlete,Floating Flower,Merry Snowflake,Drop Stars,"Earth Horn | Shark Launcher | Otherworldly Sceptre | Ink Launcher | Festive Plungers | Bighead Potion | Pest Hammer"
robertinha_1,1251913846,2024/12/24,46,2141,n,Worthless,,,,"Dance Potion | Brighteyes's Sparkling Shillelagh | Bauble Detector | Chocolate Milk | Epicsauce | Santa | Snowball Cannon | Metal Guitar | Mega Mallet | Tiger Warrior Club"
pawif1st,1588661489,2024/12/26,46,2140,y,Cute,Cosmic Trail,Baby Lamb,,"Snowball Cannon | Bauble Detector | Otherworldly Sceptre"
DearOptic,81933997,2024/12/20,46,2140,y,Cupid,Golden Rays,,Balloon,"Snowball | Shark Launcher | Rock It Guitar | Stop Hitting Yourself | The Celebrator | Bauble Detector | Party Horn | Stardust Mooncaster | Hand Cannon"
normal_7927,3984408473,2024/10/29,46,2140,n,,,,Ragdoll,"Otherworldly Sceptre"
tootyyarn,2389733347,2024/06/17,46,2140,y,.,,Seal,Drop Coins,"Basketball | Frost Potion | Bonk Bat | Stop Hitting Yourself | Big Flower | Didgeridoo | Flute | Rainbow Fireworks"
LunaAsh1226,1176472989,2024/07/23,46,2140,n,Atomic,Green sparkles,8-bit Frog,,""
Sk1tzofren1a,1662554154,2024/05/20,46,2140,n,Eggsterminator,Love Aura,Bunny Egg,Lovely Explosion,"Stop Hitting Yourself | Slush Cannon | Love Hurts Ray Gun | Throwing Barrel | RAIG Table"
Itz_MehClara,2278376721,2024/12/17,46,2140,n,:-),Festive Tree,Merry Snowflake,Top of Tree,"Brighteyes's Sparkling Shillelagh | Snowball Cannon | Otherworldly Sceptre | Bauble Detector | Magical Umbrella"
meitsa2INDONESIA,757143198,2024/05/19,46,2140,n,.,Red flame,,Disappear,"Stop Hitting Yourself | Staff of the Woodlands"
puddichii006,2628809865,2024/10/23,46,2140,n,Demigod,Dark Sprite,Blue Soul,,"Soul Lantern | Staff of the Woodlands"
sandy123456798W,463210341,2024/10/16,46,2140,n,bearface,Heartbeat,Skating Penguin,Terminate,"Neon Laser Launcher | Starfish | The Fiery Sun | Beach Ball | Pumpkin Gun"
Pofuu2006,1265058043,2024/06/06,46,2140,y,INSOMNIAC,Steam Ring,,The Claw,"Epicsauce | Laser Finger Pointers | Shark Launcher | Otherworldly Sceptre | Red Foam Finger | Big Flower | AFK Sign | Bonk Bat"
60thz,2342785200,2024/12/03,46,2139,n,.,Lucky Roll,Baby Lamb,Teleport Away,"Winsome Wizard Wand | Jingle Bell Launcher | Annoying Elf | Panda Friend | Spider Flinger | Bobo the Picnic Bear | Carnagecopia | Monster Friend | Roman Candle | Otherworldly Sceptre | Ghost Potion | Saxophone | A Very Special Monster | Pumpkin Bucket | Staff of Neverending Frost | Chepi the Mushroom Cat | Big Flower | Ghost Bag | Stardust Mooncaster | Hand Cannon | Festive Penguin | Cursed Mummy Friend | Pumpkin Staff | Protest Sign: Pro Fake Mustache | Misfortune Cookie | April Showers | Megaphone | Bandit Dog | Pom-Poms | Snowman Gun | 8-Bit Ninja Stars | Lollipop Cat | Soul Lantern | Dozens of Dinosaurs | Green Epicsauce | Sakura Parasol | Magical Umbrella | Protest Sign: Save the Noobs | Pest Hammer | Pumpkin Gun | Cymbals | Killer Whale Launcher | Fortune Telling Eight Ball | Skele-tar | Love Hurts Ray Gun | Pool Noodle | Teddy Bloxpin | Speech Bubble | Skelefriend | Selfie Stick | Shade Potion | Mega Mallet | Bighead Potion | Punk Wrist Cuff | Green Balloon | Banana Peel | Monster Mash | Spell Book of Ice Cold Revenge"
